Student_ID,Faculty_ID,Term_ID,Status,StartDate,EndDate
260654580,AG,3,Accepted,2017-04-30,2017-09-02
260654803,SC,1,Accepted,2016-08-15,2016-12-31
260654803,SC,2,Accepted,2017-01-01,2017-04-29
260654803,SC,3,Accepted,2017-04-30,2017-09-02
260654905,GR,1,Accepted,2016-08-28,2016-12-31
260654905,GR,2,Accepted,2017-01-01,2017-04-29
260654905,GR,3,Accepted,2017-04-30,2017-09-02
260655132,SC,1,Accepted,2016-08-28,2016-12-31
260655132,SC,2,Accepted,2017-01-01,2017-04-29
260655132,SC,3,Accepted,2017-04-30,2017-09-02
260655270,XX,1,Refused,,
260655270,XX,2,Refused,,
260655270,XX,3,Refused,,
260655354,XX,1,Refused,,
260655354,XX,2,Refused,,
260655354,XX,3,Refused,,
260655443,SC,1,Accepted,2016-08-28,2016-12-31
260655443,SC,2,Accepted,2017-01-01,2017-04-29
260655443,SC,3,Accepted,2017-04-30,2017-09-02
260655638,MG,1,Accepted,2016-08-28,2016-12-31
260655638,MG,2,Accepted,2017-01-01,2017-04-29
260655638,MG,3,Accepted,2017-04-30,2017-09-02
260655888,SC,2,Accepted,2017-01-01,2017-04-29
260655888,SC,3,Accepted,2017-04-30,2017-09-02
260655902,SC,1,Accepted,2016-08-15,2016-12-31
260655902,SC,2,Accepted,2017-01-01,2017-04-29
260655902,SC,3,Accepted,2017-04-30,2017-09-02
260655975,AR,1,Accepted,2016-08-28,2016-12-31
260655975,AR,2,Accepted,2017-01-01,2017-04-29
260655975,AR,3,Accepted,2017-04-30,2017-09-02
260656023,GR,1,Accepted,2016-08-28,2016-12-31
260656181,EN,1,Accepted,2016-08-15,2016-12-31
260656181,EN,2,Accepted,2017-01-01,2017-04-29
260656181,EN,3,Accepted,2017-04-30,2017-09-02
260656224,GR,1,Accepted,2016-08-28,2016-12-31
260656250,AG,1,Accepted,2016-08-15,2016-12-31
260656250,AG,2,Accepted,2017-01-01,2017-04-29
260656250,AG,3,Accepted,2017-04-30,2017-09-02
260656276,ME,1,Accepted,2016-08-28,2016-12-31
260656276,ME,2,Accepted,2017-01-01,2017-04-29
260656276,ME,3,Accepted,2017-04-30,2017-09-02
260656380,EN,1,Accepted,2016-08-28,2016-12-31
260656380,EN,2,Accepted,2017-01-01,2017-04-29
260656380,EN,3,Accepted,2017-04-30,2017-09-02
260656490,AR,2,Accepted,2017-01-01,2017-04-29
260656490,AR,3,Accepted,2017-04-30,2017-09-02
260656504,AR,2,Accepted,2017-01-01,2017-04-29
260656504,AR,3,Accepted,2017-04-30,2017-09-02
260656557,GR,1,Accepted,2016-08-28,2016-12-31
260656557,GR,2,Accepted,2017-01-01,2017-04-29
260656564,AG,1,Accepted,2016-08-28,2016-12-31
260656564,AG,2,Accepted,2017-01-01,2017-04-29
260656564,AG,3,Accepted,2017-04-30,2017-09-02
260656674,SC,1,Accepted,2016-08-28,2016-12-31
260656674,SC,2,Accepted,2017-01-01,2017-04-29
260656674,SC,3,Accepted,2017-04-30,2017-09-02
260656766,SC,1,Accepted,2016-08-28,2016-12-31
260656766,SC,2,Accepted,2017-01-01,2017-04-29
260656766,SC,3,Accepted,2017-04-30,2017-09-02
260656789,XX,1,Refused,,
260656789,XX,2,Refused,,
260656789,XX,3,Refused,,
260656918,LW,1,Accepted,2016-08-28,2016-12-31
260656918,LW,2,Accepted,2017-01-01,2017-04-29
260656918,LW,3,Accepted,2017-04-30,2017-09-02
260657052,AR,1,Accepted,2016-08-28,2016-12-31
260657052,AR,2,Accepted,2017-01-01,2017-04-29
260657052,AR,3,Accepted,2017-04-30,2017-09-02
260657053,MG,1,Accepted,2016-08-28,2016-12-31
260657053,MG,2,Accepted,2017-01-01,2017-04-29
260657053,MG,3,Accepted,2017-04-30,2017-09-02
260657273,GR,1,Accepted,2016-08-28,2016-12-31
260657273,GR,2,Accepted,2017-01-01,2017-04-29
260657273,GR,3,Accepted,2017-04-30,2017-09-02
260657375,LW,1,Accepted,2016-08-15,2016-12-31
260657375,LW,2,Accepted,2017-01-01,2017-04-29
260657375,LW,3,Accepted,2017-04-30,2017-09-02
260657433,XX,1,Refused,,
260657433,XX,2,Refused,,
260657433,XX,3,Refused,,
260657434,SC,1,Accepted,2016-08-28,2016-12-31
260657465,XX,1,Refused,,
260657465,XX,2,Refused,,
260657465,XX,3,Refused,,
260657506,AR,1,Accepted,2016-08-15,2016-12-31
260657506,AR,2,Accepted,2017-01-01,2017-04-29
260657506,AR,3,Accepted,2017-04-30,2017-09-02
260657522,XX,1,Refused,,
260657522,XX,2,Refused,,
260657522,XX,3,Refused,,
260657778,EN,1,Accepted,2016-08-28,2016-12-31
260657778,EN,2,Accepted,2017-01-01,2017-04-29
260657778,EN,3,Accepted,2017-04-30,2017-09-02
260657905,ED,2,Accepted,2017-01-01,2017-04-29
260657905,ED,3,Accepted,2017-04-30,2017-09-02
260657981,GR,1,Accepted,2016-08-28,2016-12-31
260657981,GR,2,Accepted,2017-01-01,2017-04-29
260657981,GR,3,Accepted,2017-04-30,2017-09-02
260658027,LW,1,Accepted,2016-08-15,2016-12-31
260658027,LW,2,Accepted,2017-01-01,2017-04-29
260658027,LW,3,Accepted,2017-04-30,2017-09-02
260658048,EN,1,Accepted,2016-08-28,2016-12-31
260658048,EN,2,Accepted,2017-01-01,2017-04-29
260658059,AR,1,Accepted,2016-08-28,2016-12-31
260658059,AR,2,Accepted,2017-01-01,2017-04-29
260658075,EN,1,Accepted,2016-08-28,2016-12-31
260658075,EN,2,Accepted,2017-01-01,2017-04-29
260658075,EN,3,Accepted,2017-04-30,2017-09-02
260658085,AR,1,Accepted,2016-11-06,2016-12-31
260658085,AR,2,Accepted,2017-01-01,2017-04-29
260658085,AR,3,Accepted,2017-04-30,2017-09-02
260658133,GR,2,Accepted,2017-01-01,2017-04-29
260658133,GR,3,Accepted,2017-04-30,2017-09-02
260658349,MG,1,Accepted,2016-08-28,2016-12-31
260658349,MG,2,Accepted,2017-01-01,2017-04-29
260658349,MG,3,Accepted,2017-04-30,2017-09-02
260658441,AR,1,Accepted,2016-08-28,2016-12-31
260658441,AR,2,Accepted,2017-01-01,2017-04-29
260658441,AR,3,Accepted,2017-04-30,2017-09-02
260658551,AS,1,Accepted,2016-08-28,2016-12-31
260658551,SC,2,Accepted,2017-01-01,2017-04-29
260658551,SC,3,Accepted,2017-04-30,2017-09-02
260658593,LW,1,Accepted,2016-08-28,2016-12-31
260658593,LW,2,Accepted,2017-01-01,2017-04-29
260658593,LW,3,Accepted,2017-04-30,2017-09-02
260658736,XX,1,Refused,,
260658736,XX,2,Refused,,
260658736,XX,3,Refused,,
260658889,ME,2,Accepted,2017-01-01,2017-04-29
260658889,ME,3,Accepted,2017-04-30,2017-09-02
260658944,AR,1,Accepted,2016-08-28,2016-12-31
260658944,AR,2,Accepted,2017-01-01,2017-04-29
260658944,AR,3,Accepted,2017-04-30,2017-09-02
260658989,XX,1,Refused,,
260658989,XX,2,Refused,,
260658989,XX,3,Refused,,
260659125,AR,1,Accepted,2016-08-28,2016-12-31
260659125,AR,2,Accepted,2017-01-01,2017-04-29
260659125,AR,3,Accepted,2017-04-30,2017-09-02
260659206,LW,1,Accepted,2016-08-28,2016-12-31
260659477,SC,1,Accepted,2016-08-28,2016-12-31
260659477,SC,2,Accepted,2017-01-01,2017-04-29
260659477,SC,3,Accepted,2017-04-30,2017-09-02
260659720,SC,1,Accepted,2016-08-28,2016-12-31
260659720,SC,2,Accepted,2017-01-01,2017-04-29
260659720,SC,3,Accepted,2017-04-30,2017-09-02
260659730,AR,1,Accepted,2016-08-15,2016-12-31
260659730,AR,2,Accepted,2017-01-01,2017-04-29
260659730,AR,3,Accepted,2017-04-30,2017-09-02
260659837,XX,1,Refused,,
260659837,XX,2,Refused,,
260659837,XX,3,Refused,,
260659904,AR,2,Accepted,2017-01-01,2017-04-29
260659904,AR,3,Accepted,2017-04-30,2017-09-02
260659958,AR,2,Accepted,2017-01-01,2017-04-29
260659958,AR,3,Accepted,2017-04-30,2017-09-02
260660007,MU,1,Accepted,2016-08-28,2016-12-31
260660007,MU,2,Accepted,2017-01-01,2017-04-29
260660007,MU,3,Accepted,2017-04-30,2017-09-02
260660120,GR,1,Accepted,2016-08-28,2016-12-31
260660120,GR,2,Accepted,2017-01-01,2017-04-29
260660122,GR,1,Accepted,2016-08-28,2016-12-31
260660122,GR,2,Accepted,2017-01-01,2017-04-29
260660186,AG,1,Accepted,2016-08-28,2016-12-31
260660186,AG,2,Accepted,2017-01-01,2017-04-29
260660186,AG,3,Accepted,2017-04-30,2017-09-02
260660207,SC,1,Accepted,2016-08-28,2016-12-31
260660207,SC,2,Accepted,2017-01-01,2017-04-29
260660207,SC,3,Accepted,2017-04-30,2017-09-02
260660265,GR,1,Accepted,2016-08-28,2016-12-31
260660265,GR,2,Accepted,2017-01-01,2017-04-29
260660333,XX,1,Refused,,
260660333,XX,2,Refused,,
260660333,XX,3,Refused,,
260660361,AR,1,Accepted,2016-08-28,2016-12-31
260660361,AR,2,Accepted,2017-01-01,2017-04-29
260660361,AR,3,Accepted,2017-04-30,2017-09-02
260660564,GR,1,Accepted,2016-08-28,2016-12-31
260660564,GR,2,Accepted,2017-01-01,2017-04-29
260660564,GR,3,Accepted,2017-04-30,2017-09-02
260660579,GR,1,Accepted,2016-08-28,2016-12-31
260660579,GR,2,Accepted,2017-01-01,2017-04-30
260660700,AR,1,Accepted,2016-08-28,2016-12-31
260660700,AR,2,Accepted,2017-01-01,2017-04-29
260660700,AR,3,Accepted,2017-04-30,2017-09-02
260660712,AG,1,Accepted,2016-10-02,2016-12-31
260660712,AG,2,Accepted,2017-01-01,2017-04-29
260660712,AG,3,Accepted,2017-04-30,2017-09-02
260660801,AR,1,Accepted,2016-08-28,2016-12-31
260660801,AR,2,Accepted,2017-01-01,2017-04-29
260660801,AR,3,Accepted,2017-04-30,2017-09-02
260660809,AR,1,Accepted,2016-08-28,2016-12-31
260660809,AR,2,Accepted,2017-01-01,2017-04-29
260660809,AR,3,Accepted,2017-04-30,2017-09-02
260660848,SC,1,Accepted,2016-08-28,2016-12-31
260660848,SC,2,Accepted,2017-01-01,2017-04-29
260660848,SC,3,Accepted,2017-04-30,2017-09-02
260660897,XX,1,Refused,,
260660897,XX,2,Refused,,
260660897,XX,3,Refused,,
260660901,AR,1,Accepted,2016-08-28,2016-12-31
260660901,AR,2,Accepted,2017-01-01,2017-04-29
260660901,AR,3,Accepted,2017-04-30,2017-09-02
260660917,AS,1,Accepted,2016-08-28,2016-12-31
260660917,AS,2,Accepted,2017-01-01,2017-04-29
260660917,AS,3,Accepted,2017-04-30,2017-09-02
260660972,AR,1,Accepted,2016-10-02,2016-12-31
260660972,AR,2,Accepted,2017-01-01,2017-04-29
260660972,AR,3,Accepted,2017-04-30,2017-09-02
260661071,AR,1,Accepted,2016-08-15,2016-12-31
260661071,AR,2,Accepted,2017-01-01,2017-04-29
260661071,AR,3,Accepted,2017-04-30,2017-09-02
260661108,EN,1,Accepted,2016-08-15,2016-12-31
260661108,EN,2,Accepted,2017-01-01,2017-04-29
260661108,EN,3,Accepted,2017-04-30,2017-09-02
260661279,SC,1,Accepted,2016-08-28,2016-12-31
260661279,SC,2,Accepted,2017-01-01,2017-04-29
260661279,SC,3,Accepted,2017-04-30,2017-09-02
260661402,EN,1,Accepted,2016-08-28,2016-12-31
260661402,EN,2,Accepted,2017-01-01,2017-04-29
260661402,EN,3,Accepted,2017-04-30,2017-09-02
260661438,AR,2,Accepted,2017-01-01,2017-04-29
260661438,AR,3,Accepted,2017-04-30,2017-09-02
260661450,MU,1,Accepted,2016-08-28,2016-12-31
260661450,MU,2,Accepted,2017-01-01,2017-04-29
260661450,MU,3,Accepted,2017-04-30,2017-09-02
260661497,GR,1,Accepted,2016-08-15,2016-12-31
260661497,GR,2,Accepted,2017-01-01,2017-04-29
260661596,XX,1,Refused,,
260661596,XX,2,Refused,,
260661596,XX,3,Refused,,
260661597,AR,1,Accepted,2016-08-28,2016-12-31
260661597,AR,2,Accepted,2017-01-01,2017-04-29
260661597,AR,3,Accepted,2017-04-30,2017-09-02
260661607,EN,1,Accepted,2016-08-28,2016-12-31
260661607,EN,2,Accepted,2017-01-01,2017-04-29
260661607,EN,3,Accepted,2017-04-30,2017-09-02
260661630,AR,1,Accepted,2016-08-28,2016-12-31
260661630,AR,2,Accepted,2017-01-01,2017-04-29
260661630,AR,3,Accepted,2017-04-30,2017-09-02
260661703,SC,1,Accepted,2016-08-28,2016-12-31
260661703,SC,2,Accepted,2017-01-01,2017-04-29
260661703,SC,3,Accepted,2017-04-30,2017-09-02
260661723,GR,1,Accepted,2016-08-15,2016-12-31
260661723,GR,2,Accepted,2017-01-01,2017-04-29
260661727,GR,1,Accepted,2016-08-15,2016-12-31
260661727,GR,2,Accepted,2017-01-01,2017-04-29
260661819,XX,1,Refused,,
260661819,XX,2,Refused,,
260661819,XX,3,Refused,,
260661864,XX,1,Refused,,
260661864,XX,2,Refused,,
260661864,XX,3,Refused,,
260661896,AR,1,Accepted,2016-08-28,2016-12-31
260661896,AR,2,Accepted,2017-01-01,2017-04-29
260661896,AR,3,Accepted,2017-04-30,2017-09-02
260661962,EN,1,Accepted,2016-08-28,2016-12-31
260661962,EN,2,Accepted,2017-01-01,2017-04-29
260661962,EN,3,Accepted,2017-04-30,2017-09-02
260662135,AR,2,Accepted,2017-01-01,2017-04-29
260662135,AR,3,Accepted,2017-04-30,2017-09-02
260662209,SC,2,Accepted,2017-01-01,2017-04-29
260662209,SC,3,Accepted,2017-04-30,2017-09-02
260662234,GR,1,Accepted,2016-08-28,2016-12-31
260662234,GR,2,Accepted,2017-01-01,2017-04-29
260662297,AR,1,Accepted,2016-08-15,2016-12-31
260662297,AR,2,Accepted,2017-01-01,2017-04-29
260662297,AR,3,Accepted,2017-04-30,2017-09-02
260662316,AR,1,Accepted,2016-08-15,2016-12-31
260662316,AR,2,Accepted,2017-01-01,2017-04-29
260662316,AR,3,Accepted,2017-04-30,2017-09-02
260662366,SC,1,Accepted,2016-08-28,2016-12-31
260662366,SC,2,Accepted,2017-01-01,2017-04-29
260662366,SC,3,Accepted,2017-04-30,2017-09-02
260662385,XX,1,Refused,,
260662385,XX,2,Refused,,
260662385,XX,3,Refused,,
260662389,SC,1,Accepted,2016-08-28,2016-12-31
260662389,SC,2,Accepted,2017-01-01,2017-04-29
260662389,SC,3,Accepted,2017-04-30,2017-09-02
260662404,AR,1,Accepted,2016-08-28,2016-12-31
260662404,AR,2,Accepted,2017-01-01,2017-04-29
260662404,AR,3,Accepted,2017-04-30,2017-09-02
260662501,SC,1,Accepted,2016-08-28,2016-12-31
260662501,SC,2,Accepted,2017-01-01,2017-04-29
260662501,SC,3,Accepted,2017-04-30,2017-09-02
260662505,SC,1,Accepted,2016-08-15,2016-12-31
260662505,SC,2,Accepted,2017-01-01,2017-04-29
260662505,SC,3,Accepted,2017-04-30,2017-09-02
260662542,AS,1,Accepted,2016-08-28,2016-12-31
260662542,AS,2,Accepted,2017-01-01,2017-04-29
260662542,AS,3,Accepted,2017-04-30,2017-09-02
260662635,MU,1,Accepted,2016-08-28,2016-12-31
260662635,MU,2,Accepted,2017-01-01,2017-04-29
260662753,AR,1,Accepted,2016-10-02,2016-12-31
260662753,AR,2,Accepted,2017-01-01,2017-04-29
260662753,AR,3,Accepted,2017-04-30,2017-09-02
260662773,XX,1,Refused,,
260662773,XX,2,Refused,,
260662773,XX,3,Refused,,
260662832,AR,2,Accepted,2017-01-01,2017-04-29
260662832,AR,3,Accepted,2017-04-30,2017-09-02
260662875,GR,1,Accepted,2016-10-02,2016-12-31
260662875,GR,2,Accepted,2017-01-01,2017-04-29
260662875,GR,3,Accepted,2017-04-30,2017-09-02
260662903,GR,1,Accepted,2016-08-28,2016-12-31
260662955,MG,1,Accepted,2016-08-28,2016-12-31
260662955,MG,2,Accepted,2017-01-01,2017-04-29
260662955,MG,3,Accepted,2017-04-30,2017-09-02
260662982,SC,1,Accepted,2016-08-15,2016-12-31
260663048,AR,1,Accepted,2016-08-15,2016-12-31
260663048,AR,2,Accepted,2017-01-01,2017-04-29
260663048,AR,3,Accepted,2017-04-30,2017-09-02
260663142,GR,1,Accepted,2016-08-15,2016-12-31
260663142,GR,2,Accepted,2017-01-01,2017-04-29
260663194,XX,1,Refused,,
260663194,XX,2,Refused,,
260663194,XX,3,Refused,,
260663232,SC,1,Accepted,2016-08-28,2016-12-31
260663232,SC,2,Accepted,2017-01-01,2017-04-29
260663232,SC,3,Accepted,2017-04-30,2017-09-02
260663241,XX,1,Refused,,
260663241,XX,2,Refused,,
260663241,XX,3,Refused,,
260663242,SC,2,Accepted,2017-01-01,2017-04-29
260663242,SC,3,Accepted,2017-04-30,2017-09-02
260663273,GR,1,Accepted,2016-10-02,2016-12-31
260663273,GR,2,Accepted,2017-01-01,2017-04-29
260663288,GR,1,Accepted,2016-08-28,2016-12-31
260663288,GR,2,Accepted,2017-01-01,2017-04-29
260663303,GR,1,Accepted,2016-08-28,2016-12-31
260663303,GR,2,Accepted,2017-01-01,2017-04-29
260663303,GR,3,Accepted,2017-04-30,2017-09-02
260663376,SC,1,Accepted,2016-08-15,2016-12-31
260663376,SC,2,Accepted,2017-01-01,2017-04-29
260663376,SC,3,Accepted,2017-04-30,2017-09-02
260663395,XX,1,Refused,,
260663395,XX,2,Refused,,
260663395,XX,3,Refused,,
260663403,MG,1,Accepted,2016-08-28,2016-12-31
260663403,MG,2,Accepted,2017-01-01,2017-04-29
260663403,MG,3,Accepted,2017-04-30,2017-09-02
260663431,EN,2,Accepted,2017-01-01,2017-04-29
260663431,EN,3,Accepted,2017-04-30,2017-09-02
260663508,XX,1,Refused,,
260663508,XX,2,Refused,,
260663508,XX,3,Refused,,
260663560,XX,1,Refused,,
260663560,XX,2,Refused,,
260663560,XX,3,Refused,,
260663647,XX,1,Refused,,
260663647,XX,2,Refused,,
260663647,XX,3,Refused,,
260663710,EN,1,Accepted,2016-08-15,2016-12-31
260663710,EN,2,Accepted,2017-01-01,2017-04-29
260663710,EN,3,Accepted,2017-04-30,2017-09-02
260663754,MG,1,Accepted,2016-08-28,2016-12-31
260663754,MG,2,Accepted,2017-01-01,2017-04-29
260663754,MG,3,Accepted,2017-04-30,2017-09-02
260663930,MU,1,Accepted,2016-08-28,2016-12-31
260663930,MU,2,Accepted,2017-01-01,2017-04-29
260663930,MU,3,Accepted,2017-04-30,2017-09-02
260664025,NU,1,Accepted,2016-08-15,2016-12-31
260664025,NU,2,Accepted,2017-01-01,2017-04-29
260664025,NU,3,Accepted,2017-04-30,2017-09-02
260664067,XX,1,Refused,,
260664067,XX,2,Refused,,
260664067,XX,3,Refused,,
260664091,AR,1,Accepted,2016-11-06,2016-12-31
260664091,AR,2,Accepted,2017-01-01,2017-04-29
260664091,AR,3,Accepted,2017-04-30,2017-09-02
260664155,GR,1,Accepted,2016-08-28,2016-12-31
260664155,GR,2,Accepted,2017-01-01,2017-04-29
260664313,AR,1,Accepted,2016-08-28,2016-12-31
260664313,AR,2,Accepted,2017-01-01,2017-04-29
260664313,AR,3,Accepted,2017-04-30,2017-09-02
260664360,EN,1,Accepted,2016-08-15,2016-12-31
260664360,EN,2,Accepted,2017-01-01,2017-04-29
260664360,EN,3,Accepted,2017-04-30,2017-09-02
260664379,XX,1,Refused,,
260664379,XX,2,Refused,,
260664379,XX,3,Refused,,
260664446,AR,2,Accepted,2017-01-01,2017-04-29
260664446,AR,3,Accepted,2017-04-30,2017-09-02
260664453,GR,1,Accepted,2016-08-28,2016-12-31
260664453,GR,2,Accepted,2017-01-01,2017-04-29
260664453,GR,3,Accepted,2017-04-30,2017-09-02
260664584,SC,1,Accepted,2016-08-28,2016-12-31
260664584,SC,2,Accepted,2017-01-01,2017-04-29
260664584,SC,3,Accepted,2017-04-30,2017-09-02
260664605,AR,1,Accepted,2016-08-28,2016-12-31
260664605,AR,2,Accepted,2017-01-01,2017-04-29
260664605,AR,3,Accepted,2017-04-30,2017-09-02
260664607,SC,1,Accepted,2016-08-15,2016-12-31
260664607,SC,2,Accepted,2017-01-01,2017-04-29
260664607,SC,3,Accepted,2017-04-30,2017-09-02
260664609,SC,1,Accepted,2016-08-28,2016-12-31
260664609,SC,2,Accepted,2017-01-01,2017-04-29
260664609,SC,3,Accepted,2017-04-30,2017-09-02
260664640,AR,1,Accepted,2016-08-28,2016-12-31
260664640,AR,2,Accepted,2017-01-01,2017-04-29
260664640,AR,3,Accepted,2017-04-30,2017-09-02
260664655,EN,1,Accepted,2016-08-28,2016-12-31
260664655,EN,2,Accepted,2017-01-01,2017-04-29
260664655,EN,3,Accepted,2017-04-30,2017-09-02
260664721,MU,1,Accepted,2016-08-28,2016-12-31
260664722,SC,1,Accepted,2016-08-28,2016-12-31
260664722,SC,2,Accepted,2017-01-01,2017-04-29
260664722,SC,3,Accepted,2017-04-30,2017-09-02
260664745,XX,1,Refused,,
260664745,XX,2,Refused,,
260664745,XX,3,Refused,,
260664771,GR,1,Accepted,2016-08-28,2016-12-31
260664771,GR,2,Accepted,2017-01-01,2017-04-29
260664961,AR,1,Accepted,2016-08-28,2016-12-31
260664961,AR,2,Accepted,2017-01-01,2017-04-29
260664961,AR,3,Accepted,2017-04-30,2017-09-02
260664989,SC,1,Accepted,2016-11-06,2016-12-31
260664989,SC,2,Accepted,2017-01-01,2017-04-29
260664989,SC,3,Accepted,2017-04-30,2017-09-02
260665005,AR,1,Accepted,2016-08-28,2016-12-31
260665005,AR,2,Accepted,2017-01-01,2017-04-29
260665005,AR,3,Accepted,2017-04-30,2017-09-02
260665036,SC,1,Accepted,2016-08-28,2016-12-31
260665036,SC,2,Accepted,2017-01-01,2017-04-29
260665036,SC,3,Accepted,2017-04-30,2017-09-02
260665083,XX,1,Refused,,
260665083,XX,2,Refused,,
260665083,XX,3,Refused,,
260665129,GR,1,Accepted,2016-08-28,2016-12-31
260665129,GR,2,Accepted,2017-01-01,2017-04-29
260665217,AR,1,Accepted,2016-10-02,2016-12-31
260665217,AR,2,Accepted,2017-01-01,2017-04-29
260665217,AR,3,Accepted,2017-04-30,2017-09-02
260665232,SC,1,Accepted,2016-08-28,2016-12-31
260665232,SC,2,Accepted,2017-01-01,2017-04-29
260665232,SC,3,Accepted,2017-04-30,2017-09-02
260665315,SC,1,Accepted,2016-08-28,2016-12-31
260665315,SC,2,Accepted,2017-01-01,2017-04-29
260665315,SC,3,Accepted,2017-04-30,2017-09-02
260665485,MG,1,Accepted,2016-08-28,2016-12-31
260665485,MG,2,Accepted,2017-01-01,2017-04-29
260665485,MG,3,Accepted,2017-04-30,2017-09-02
260665614,XX,1,Refused,,
260665614,XX,2,Refused,,
260665614,XX,3,Refused,,
260665723,EN,1,Accepted,2016-08-28,2016-12-31
260665723,EN,2,Accepted,2017-01-01,2017-04-29
260665723,EN,3,Accepted,2017-04-30,2017-09-02
260665737,ED,1,Accepted,2016-08-28,2016-12-31
260665755,AR,1,Accepted,2016-08-28,2016-12-31
260665755,AR,2,Accepted,2017-01-01,2017-04-29
260665755,AR,3,Accepted,2017-04-30,2017-09-02
260665762,EN,1,Accepted,2016-08-28,2016-12-31
260665762,EN,2,Accepted,2017-01-01,2017-04-29
260665762,EN,3,Accepted,2017-04-30,2017-09-02
260665780,XX,1,Refused,,
260665780,XX,2,Refused,,
260665780,XX,3,Refused,,
260665798,XX,1,Refused,,
260665798,XX,2,Refused,,
260665798,XX,3,Refused,,
260665847,EN,1,Accepted,2016-08-28,2016-12-31
260665847,EN,2,Accepted,2017-01-01,2017-04-29
260665847,EN,3,Accepted,2017-04-30,2017-09-02
260665859,SC,1,Accepted,2016-08-28,2016-12-31
260665859,SC,2,Accepted,2017-01-01,2017-04-29
260665859,SC,3,Accepted,2017-04-30,2017-09-02
260665870,SC,1,Accepted,2016-08-28,2016-12-31
260665870,SC,2,Accepted,2017-01-01,2017-04-29
260665870,SC,3,Accepted,2017-04-30,2017-09-02
260665875,AR,1,Accepted,2016-08-28,2016-12-31
260665875,AR,2,Accepted,2017-01-01,2017-04-29
260665875,AR,3,Accepted,2017-04-30,2017-09-02
260665914,GR,1,Accepted,2016-08-15,2016-12-31
260665914,GR,2,Accepted,2017-01-01,2017-04-29
260665921,XX,1,Refused,,
260665921,XX,2,Refused,,
260665921,XX,3,Refused,,
260665943,GR,1,Accepted,2016-08-15,2016-12-31
260665943,GR,2,Accepted,2017-01-01,2017-04-29
260666135,AR,1,Accepted,2016-08-28,2016-12-31
260666135,AR,2,Accepted,2017-01-01,2017-04-29
260666135,AR,3,Accepted,2017-04-30,2017-09-02
260666153,MU,1,Accepted,2016-08-28,2016-12-31
260666153,MU,2,Accepted,2017-01-01,2017-04-29
260666153,MU,3,Accepted,2017-04-30,2017-09-02
260666171,EN,1,Accepted,2016-08-28,2016-12-31
260666171,EN,2,Accepted,2017-01-01,2017-04-29
260666171,EN,3,Accepted,2017-04-30,2017-09-02
260666178,EN,1,Accepted,2016-08-28,2016-12-31
260666178,EN,2,Accepted,2017-01-01,2017-04-29
260666178,EN,3,Accepted,2017-04-30,2017-09-02
260666179,AR,1,Accepted,2016-08-28,2016-12-31
260666179,AR,2,Accepted,2017-01-01,2017-04-29
260666179,AR,3,Accepted,2017-04-30,2017-09-02
260666181,MG,1,Accepted,2016-08-28,2016-12-31
260666181,MG,2,Accepted,2017-01-01,2017-04-29
260666181,MG,3,Accepted,2017-04-30,2017-09-02
260666290,XX,1,Refused,,
260666290,XX,2,Refused,,
260666290,XX,3,Refused,,
260666302,GR,1,Accepted,2016-08-28,2016-12-31
260666302,GR,2,Accepted,2017-01-01,2017-04-29
260666307,GR,2,Accepted,2017-01-01,2017-04-29
260666515,MU,1,Accepted,2016-08-28,2016-12-31
260666515,MU,2,Accepted,2017-01-01,2017-04-29
260666515,MU,3,Accepted,2017-04-30,2017-09-02
260666563,SC,1,Accepted,2016-08-28,2016-12-31
260666563,SC,2,Accepted,2017-01-01,2017-04-29
260666563,SC,3,Accepted,2017-04-30,2017-09-02
260666614,AR,1,Accepted,2016-08-28,2016-12-31
260666614,AR,2,Accepted,2017-01-01,2017-04-29
260666614,AR,3,Accepted,2017-04-30,2017-09-02
260666654,SC,1,Accepted,2016-08-28,2016-12-31
260666829,AR,1,Accepted,2016-08-28,2016-12-31
260666829,AR,2,Accepted,2017-01-01,2017-04-29
260666829,AR,3,Accepted,2017-04-30,2017-09-02
260667081,SC,1,Accepted,2016-08-28,2016-12-31
260667081,SC,2,Accepted,2017-01-01,2017-04-29
260667081,SC,3,Accepted,2017-04-30,2017-09-02
260667112,AR,1,Accepted,2016-08-28,2016-12-31
260667157,AR,1,Accepted,2016-08-15,2016-12-31
260667269,AR,1,Accepted,2016-08-15,2016-12-31
260667269,AR,2,Accepted,2017-01-01,2017-04-29
260667269,AR,3,Accepted,2017-04-30,2017-09-02
260667398,XX,1,Refused,,
260667398,XX,2,Refused,,
260667398,XX,3,Refused,,
260667466,AR,1,Accepted,2016-08-28,2016-12-31
260667466,AR,2,Accepted,2017-01-01,2017-04-29
260667466,AR,3,Accepted,2017-04-30,2017-09-02
260667480,XX,1,Refused,,
260667480,XX,2,Refused,,
260667480,XX,3,Refused,,
260667545,XX,1,Refused,,
260667545,XX,2,Refused,,
260667545,XX,3,Refused,,
260667597,XX,1,Refused,,
260667597,XX,2,Refused,,
260667597,XX,3,Refused,,
260667633,AR,1,Accepted,2016-08-15,2016-12-31
260667633,AR,2,Accepted,2017-01-01,2017-04-29
260667633,AR,3,Accepted,2017-04-30,2017-09-02
260667795,AR,1,Accepted,2016-08-28,2016-12-31
260667795,AR,2,Accepted,2017-01-01,2017-04-29
260667795,AR,3,Accepted,2017-04-30,2017-09-02
